Rulero,Escuela,Distancia,x_wgs,y_wgs
40,COLEGIO BLOSSOM  AMERICANO,1072.849796,-68.84837,-32.90144
40,INMACULADO CORAZON DE MARIA,5875.856518,-68.90933,-32.8887
40,RIO MENDOZA,3975.312996,-68.86555,-32.86865
40,INSTITUTO FERNANDO FADER,1942.112134,-68.84837,-32.90144
40,INSTITUTO SUPERIOR DE FORMACION GERENCIA,1139.476423,-68.84837,-32.90144
40,INST. DE DOCENCIA INV. Y CAPACIT. LABORA,615.6448759,-68.84837,-32.90144
40,INSTITUTO CUYANO DE CULTURA MUSICAL,1231.109882,-68.85727,-32.89325
40,ESCUELA CRISTIANA EVANGELICA MENDOZA,999.3449932,-68.85409,-32.89383
40,CERVANTES (CENS),2190.735706,-68.84837,-32.90144
40,INST. SUP. DE TECNOL. GRAFICA GUTEMBERG,3186.212051,-68.84837,-32.90144
40,"ESCUELA DE PSICOLOGIA ""DR. E. P. RIVIERE",656.5081817,-68.84854,-32.89552
40,INSTITUTO MENDOZA DE ENSE¥ANZA SUPERIOR,1307.379505,-68.84837,-32.90144
40,FELIX DARDO PALORMA,2524.825878,-68.84837,-32.90144
40,CARLOS VARAS GAZARI,2204.869855,-68.84837,-32.90144
40,LEONARDO FAVIO,3605.792129,-68.8695,-32.87425
40,Josefa Dominga Balcarce San Martin,1297.367895,-68.85923,-32.89416
40,WOLFGANG AMADEO MOZART,2284.239825,-68.84837,-32.90144
40,LIBERTADOR DE LOS ANDES,4286.169958,-68.84837,-32.90144
40,DR.OSVALDO S BORGHI,3652.576978,-68.86156,-32.87044
40,EVA PERON,2917.40311,-68.8752,-32.88803
40,SAN ANTONIO MARIA CLARET,5871.307711,-68.90926,-32.88861
40,LICEO AGRICOLA Y ENOLOGICO D. F. SARMIEN,3562.362132,-68.88551,-32.89436
40,ESCUELA DE COMERCIO MARTIN ZAPATA,575.7908333,-68.85004,-32.89644
40,JARDIN MATERNAL CRICYT,2670.515847,-68.87522,-32.89326
40,ALGARROBO,5319.523986,-68.90323,-32.88883
40,LA FAVORITA,5687.14217,-68.90734,-32.889
40,CERRO DE LA GLORIA,5291.479549,-68.90295,-32.88893
40,ESCUELA N�?? 3-447 (CENS),5305.386186,-68.90312,-32.88898
40,SAN ANTONIO M. CLARET,5867.702121,-68.90921,-32.88858
40,MANUEL LAINEZ,654.3511862,-68.85532,-32.90074
40,CASA DEL NI¥O CORAZON DE MARIA,5958.327585,-68.91061,-32.89005
40,J. MATERNAL CASA DEL NI¥O,5950.008908,-68.91053,-32.89008
40,QUIMICOS ARGENTINOS,672.0948358,-68.85349,-32.89719
40,PADRE CLARET,1016.508419,-68.8565,-32.89535
40,ADELA PONCE DE BOSSHARDT,634.3005929,-68.8551,-32.90075
40,FRANCISCO N DE LAPRIDA,1105.410344,-68.86008,-32.90012
40,DANIEL VIDELA CORREAS,1311.183054,-68.85925,-32.89398
40,GRAL LAS HERAS,2844.28571,-68.84837,-32.90144
40,PADRE CLARET,1025.678673,-68.85664,-32.89536
40,INSTITUTO CUYANO DE CULTURA MUSICAL,1231.571718,-68.85725,-32.89324
40,JOSE VICENTE ZAPATA,825.0631316,-68.85275,-32.89498
40,FRAY LUIS BELTRAN,839.7309277,-68.85175,-32.89442
40,JARDIN MATERNAL LA CASITA,2221.822249,-68.84837,-32.90144
40,INST.SUP.TEC.ESTUD.EC.DE CUYO,787.0744534,-68.85295,-32.89548
40,INST. SUPERIOR DE NIVEL TERICIARIO S.I.E,545.8358975,-68.84837,-32.90144
40,COL. UNIVERSITARIO CENTRAL J. DE SAN MAR,578.911437,-68.84837,-32.90144
40,ESCUELA CRISTIANA EVANGELICA MENDOZA,993.1960609,-68.85403,-32.89386
40,SAN GABRIEL,894.1117417,-68.84837,-32.90144
40,BELLAS ARTES,597.1360883,-68.84837,-32.90144
40,ARISTIDES VILLANUEVA,636.6268868,-68.84837,-32.90144
40,JARDIN MATERNAL LOS LOCOS BAJITOS,923.1207516,-68.84837,-32.90144
40,ING. PABLO NOGUES,188.6530648,-68.84951,-32.90003
40,JARDIN MATERNAL OBRITAS,349.0252968,-68.84837,-32.90144
40,HUMBERTO DE PAOLIS,722.3053222,-68.84837,-32.90144
40,ARQ. MANUEL V. CIVIT,2209.825784,-68.84837,-32.90144
40,ESCUELA N�?? 3-406 (CENS),2182.489157,-68.84837,-32.90144
40,SAN FRANCISCO JAVIER,627.9388167,-68.84837,-32.90144
40,INSTITUTO SUPERIOR DE LA EMPRESA,1072.068049,-68.84837,-32.90144
40,HUMBERTO DE PAOLIS,722.107553,-68.84837,-32.90144
40,FUNDACION BRASILIA,663.6973741,-68.84986,-32.89558
40,INSTITUTO INTERCULTURAL,1135.776397,-68.84837,-32.90144
40,NTRA. SRA. DE LA MISERICORDIA,1103.29029,-68.84837,-32.90144
40,ADOLFO PEREZ ESQUIVEL,920.1863402,-68.84837,-32.90144
40,BARTOLOME MITRE,897.9961219,-68.84837,-32.90144
40,CORAZON DE MARIA,1221.723119,-68.85231,-32.89093
40,ESC. DE PERIODISMO DEPORTIVO DE MENDOZA,877.7694733,-68.84837,-32.90144
40,NTRA.SRA. DE LA MISERICORDIA,1110.003882,-68.84837,-32.90144
40,CORAZON DE MARIA,1213.482917,-68.85233,-32.89101
40,ADVENTISTA,1721.557824,-68.85006,-32.88598
40,DR.JUAN AGUSTIN MAZA,1978.688442,-68.85436,-32.88432
40,DOMINGO F SARMIENTO,1530.886364,-68.85478,-32.88873
40,I.AMPUERO MATTA,1719.283155,-68.85017,-32.88601
40,ISLAS MALVINAS (TUR. Y HOTELERIA),2539.33102,-68.85818,-32.88008
40,DR.CARLOS N.VERGARA,2923.532122,-68.85261,-32.87532
40,SAN ANDRES,2330.477711,-68.85757,-32.88191
40,SAN ANDRES,2336.910564,-68.85761,-32.88186
40,I.T.U. MENDOZA,3763.994547,-68.87858,-32.87903
40,LICEO MILITAR GENERAL ESPEJO,3154.874875,-68.85948,-32.87458
40,"""ALGARROBO TELTECA""",2895.293426,-68.85998,-32.87723
40,CARMEN PONCE DE VIDELA,3043.485774,-68.87305,-32.88356
40,JARDIN MATERNAL LOS DUENDES DEL LAGO,3624.460979,-68.86445,-32.8717
40,CENTRO COMUNITARIO ED. SAN JOSE,3649.533922,-68.87016,-32.87414
40,REPUBLICA DE CHILE,3588.887237,-68.85938,-32.87044
40,MARIA CURIE,3544.896672,-68.85944,-32.87087
40,Profesor Fabián Roberto Testa,3671.795468,-68.8697,-32.87364
40,DR. DIEGO PAROISSIEN,4549.313297,-68.87559,-32.86744
40,GRAL.CARLOS E. O'DONNELL,3620.225313,-68.86978,-32.87425
40,MIMITOS,3674.37864,-68.86977,-32.87365
40,DUENDELIN,4181.78969,-68.86225,-32.86559
40,VICTOR VOLPE,4302.983755,-68.86522,-32.86533
40,SAN JOSE H.MARISTAS,5013.451244,-68.88227,-32.86643
40,SAN JOSE H. MARISTAS,5028.214328,-68.88244,-32.86637
40,P.JOSE M.LLORENS,3938.005414,-68.86715,-32.86966
40,SAMUEL OSTROPOLSKY,2623.653254,-68.84837,-32.90144
40,JULIO CESAR RAFFO DE LA RETA,4193.624,-68.86273,-32.86561
40,GRAL.PATROCINIO RECABARREN,3873.810847,-68.86706,-32.87027
40,JARDIN MAT. CUSTODIA ZULUZAGA,4303.866706,-68.86834,-32.86648
40,PIO XII,3947.991285,-68.84837,-32.90144
40,CNEL.DE MARINA TOMAS ESPORA,3991.849377,-68.86621,-32.86874
40,MUNICENTRO COOP. LIBERTADOR,3917.384398,-68.86654,-32.86961
40,VICTOR MERCANTE,3720.826518,-68.84909,-32.86789
40,DR.RICARDO GUTIERREZ,2200.378488,-68.84837,-32.90144
40,LEONOR LEMOS,3687.1871,-68.84848,-32.86819
40,EDMUNDO DE AMICIS,3649.195675,-68.8486,-32.86853
40,COMPA¥IA DE MARIA,3272.143222,-68.84837,-32.90144
40,GRAL.MANUEL BELGRANO,3248.734669,-68.84837,-32.90144
40,LEàN GIECO,3715.92184,-68.84852,-32.86793
40,COMPA¥IA DE MARIA,3264.273675,-68.84837,-32.90144
40,INSTITUTO SUPERIOR DE ENSE¥ANZA TECNICA,4062.134009,-68.84837,-32.90144
40,N.S.DEL R.DE POMPEYA,4285.588767,-68.84837,-32.90144
40,ESCUELA N�?? 3-458 (CENS),3620.664076,-68.84837,-32.90144
40,HIPOLITO YRIGOYEN,3626.250136,-68.84837,-32.90144
41,BEATRIZ FALCITELLI,3395.700349,-68.83855,-32.86289
41,ENRIQUETA D DE VIDELA,1494.29559,-68.83406,-32.87966
41,NTRA.SRA.DEL ROSARIO DE POMPEYA,3202.111984,-68.83631,-32.86438
41,NUESTRA SE¥ORA DEL  ROSARIO DE POMPEYA,3216.242979,-68.83626,-32.86425
41,A.P.A.N.D.O.,2801.341707,-68.83231,-32.89306
41,PEDRO DEL CASTILLO,1355.47855,-68.83447,-32.88097
41,FRAY MAMERTO ESQUIU,2248.04791,-68.83445,-32.87287
41,DR. GREGORIO ARAOZ ALFARO,2833.218414,-68.83231,-32.89306
41,DON BOSCO,1049.412348,-68.83481,-32.88383
41,DON BOSCO,1047.889356,-68.83474,-32.88383
41,RICARDO ROJAS,2857.176117,-68.83231,-32.89306
41,TIBURCIO BENEGAS,882.5551293,-68.83366,-32.88518
41,ESCUELA N�?? 3-403 (CENS),1408.72299,-68.83231,-32.89306
41,MARIANO MORENO,1413.718351,-68.83231,-32.89306
41,SAN PEDRO NOLASCO,1113.612092,-68.83231,-32.89306
41,S.PEDRO NOLASCO,1094.390679,-68.83231,-32.89306
41,JOSE FEDERICO MORENO,1852.984176,-68.83231,-32.89306
41,ESCUELA REGIONAL DE CINE Y VIDEO,1850.668756,-68.83231,-32.89306
41,STO.TOMAS DE AQUINO,1688.580953,-68.83302,-32.87784
41,STO. TOMAS DE AQUINO,1690.780096,-68.8331,-32.87782
41,FUNDACION RICART (NORBRIDGE),1637.588271,-68.84335,-32.8816
41,DR.BERNARDO A HOUSSAY,1700.877275,-68.84078,-32.87948
41,PABLO BESSON,1544.573655,-68.83686,-32.87967
41,PABLO BESSON,1476.900154,-68.83943,-32.88117
41,SAN NICOLµS DEL CARRASCAL,1188.668975,-68.84343,-32.88787
41,MERCEDITAS DE SAN MARTIN,1206.546882,-68.84362,-32.88783
41,ESCUELA N�?? 3-408 CENS BELGRANO EDUCADOR,2718.795541,-68.85253,-32.87545
41,ROBERTO ARLT,1672.207563,-68.84434,-32.8819
41,COMBATE DE SAN LORENZO,998.3750191,-68.83231,-32.89306
41,RAQUEL MENENDEZ DE PAVON,584.9952868,-68.83231,-32.89306
41,NUESTRA ESCUELA,803.243367,-68.83801,-32.88763
41,DOMINGO BOMBAL,497.7583693,-68.83231,-32.89306
41,INSTITUTO SUPERIOR DE CS. RELIGIOSAS SAN,435.2144675,-68.8343,-32.88951
41,CECILIA GRIERSON,327.1943916,-68.83418,-32.89056
41,SAGRADO CORAZON,489.5189107,-68.83403,-32.88889
41,SAGRADO CORAZON,487.1444619,-68.83397,-32.88889
41,INSTITUTO SUPERIOR NUEVO CUYO,514.1857483,-68.83734,-32.89118
41,S.T.R.O.B.E.R.I.,630.9294546,-68.83886,-32.89443
41,Dr.Daniel Fernando Gonzalez,585.3755638,-68.83231,-32.89306
41,PEDRO NOLASCO FERREYRA,316.070103,-68.83473,-32.89106
41,SAN LUIS GONZAGA,867.1996464,-68.8415,-32.89411
41,POLICÍAS H�??ROES DE MENDOZA,1302.768113,-68.84605,-32.89112
41,PRESIDENTE QUINTANA,1686.300076,-68.85031,-32.89222
41,SAN LUIS GONZAGA,883.3892925,-68.84157,-32.89463
41,NORMAL TOMAS GODOY CRUZ,1139.328598,-68.84428,-32.89115
41,NORMAL SUP. TOMAS GODOY CRUZ,1144.703817,-68.84433,-32.89114
41,INSTITUTO DE EDUC. SUPERIOR MAGISTER,1249.557112,-68.84567,-32.89324
41,JAR.EXC.TOMAS GODOY CRUZ,1097.407376,-68.84388,-32.8914
41,CHIARA LUBICH,2468.209121,-68.84249,-32.87252
41,ALFREDO R.BUFANO,1344.595278,-68.84624,-32.89008
41,TOMAS G.CRUZ,1183.432612,-68.84477,-32.89122
41,INSTITUTO BLOSSOM,1369.599114,-68.84689,-32.89191
41,XXI DE ABRIL,1513.242123,-68.84744,-32.88822
41,MARIA AUXILIADORA,1559.326792,-68.84638,-32.88551
41,AGUSTIN ALVAREZ,1362.271541,-68.84648,-32.89023
41,LUMEN DE SAN JOSE DE CALASANZ,2668.296618,-68.83231,-32.89306
41,I.C.E.I.,1565.068863,-68.84499,-32.88385
41,Nieves del Aconcagua,2562.527734,-68.85967,-32.89413
41,MARIA AUXILIADORA,1603.04347,-68.8466,-32.88507
41,I.C.E.I   INSTITUTO CUYANO DE ED. INTEGR,1553.942456,-68.84488,-32.88389
41,SAN FRANCISCO DE ASIS,7647.95055,-68.91383,-32.88799
41,"APRENDER, CIC FLORES SUR",4065.569056,-68.87021,-32.87513
41,SAN BUENAVENTURA,1202.264707,-68.8421,-32.88603
41,SAN BUENAVENTURA,1179.760202,-68.84201,-32.88626
41,SOLES (SOLCITO),6734.073281,-68.90397,-32.88741
41,INFANCIA,6852.581494,-68.90542,-32.88945
41,ATRAPASUE�??OS,7390.623534,-68.91088,-32.88619
41,PUESTO LIMA,4022.791364,-68.87474,-32.88717
41,LEONOR LEMOS,2613.69941,-68.83231,-32.89306
41,TOMBA,2269.901016,-68.85385,-32.88363
41,Junta de Disciplina,4083.942285,-68.87571,-32.88915
41,ALBERTO THORMANN,3406.963708,-68.83878,-32.86282
41,PROFESORA SILVIA CATALLINI,4020.100369,-68.87468,-32.88705
41,S/NOMBRE,3380.319602,-68.86352,-32.87771
41,COMPLEJO PENITENC.II SAN FELIPE,3405.107344,-68.86379,-32.87765
41,COMPL.PENITENCIARIO SAN FELIPE,3380.711467,-68.8637,-32.87796
41,S/NOMBRE,4452.638177,-68.87834,-32.88285
41,S/NOMBRE,2440.178859,-68.85486,-32.882
41,COMPLEJO PENITENCIARIO BOULOGNE SUR MER,3115.411228,-68.85993,-32.87737
41,Padre Jorge Contreras,100.8187238,-68.83264,-32.89219
41,ROBERTO ARLT,1820.995493,-68.85037,-32.89918
41,LEONARDO FAVIO,4009.521973,-68.87459,-32.88714
41,GABRIEL GARCÍA MÁRQUEZ,1497.081825,-68.84725,-32.88823
41,PATRICIAS MENDOCINAS,1183.817,-68.84337,-32.88787
41,CIUDAD DE MENDOZA,1399.920466,-68.84479,-32.88609
41,"""SANTIAGO JOS�?? ILLA""",3377.49732,-68.86362,-32.87789
41,CARLOS DANILO BERDASCO,7571.745389,-68.91303,-32.88817
41,"SIN NOMBRE
",1712.541389,-68.83231,-32.89306
41,"""PROFESORA CATALINA LUISA SCALISE""",2740.796325,-68.85239,-32.87506
41,Cóndor de los Andes,2699.976409,-68.85994,-32.9001
41,PROFESOR OCTAVIO CORRADINI,660.119994,-68.83231,-32.89306
41,"""MAESTRA OFELIA RAQUEL CHAUQUE""",7585.207495,-68.91318,-32.88824
41,TUPUNGATO,3391.472951,-68.86378,-32.87789
41,GRANADEROS DE LOS ANDES,1171.876581,-68.84406,-32.89671
41,"SIN NOMBRE
",904.6067839,-68.83919,-32.89879
41,ARRUMACOS,2349.957093,-68.83609,-32.87211
41,AGNES GONXHA,2313.677072,-68.85519,-32.90097
41,CARICIAS DE MIEL CDIYF N° 2,1935.250304,-68.83311,-32.87562
41,LA NUEVA CASITA,1581.729992,-68.84911,-32.89147
41,SIN NOMBRE,2255.730429,-68.85411,-32.88437
41,PRIMERA FUNDACION DE MENDOZA,1415.553555,-68.83231,-32.89306
41,S/NOMBRE,4195.985559,-68.8768,-32.88827
41,SIN NOMBRE,2267.182474,-68.85429,-32.88445
41,APANDO,2807.651775,-68.83231,-32.89306
41,COLEGIO ANDINO,1291.819179,-68.83952,-32.90299
41,F. CHOPIN,3277.392617,-68.84742,-32.86639
41,INSTITUTO CERVANTES (CENS),1018.557363,-68.83616,-32.88447
41,Profesor Fabián Roberto Testa,4069.326243,-68.86968,-32.87428
41,Profesor Fabián Roberto Testa,4211.512015,-68.87153,-32.87442
41,SAN GABRIEL,891.6744901,-68.83953,-32.89831
41,COLONIA Pfsor Luis Enrique Lucca,10812.7384,-68.94778,-32.89702
41,JUAN ESTEBAN PEDERNERA,1168.537751,-68.84396,-32.89685
41,COMBATE DE SAN LORENZO,1399.443197,-68.83231,-32.89306
41,PUESTO LIMA,7541.081295,-68.91269,-32.88811
41,JUAN ESTEBAN PEDERNERA,1605.22027,-68.84946,-32.89259
41,DPTO. DE APLIC. CARMEN VERA ARENAS,1906.799301,-68.85244,-32.89573
41,P.JOSE M.LLORENS,4182.864207,-68.86721,-32.86949
41,COMBATE DE SAN LORENZO,1424.235882,-68.83231,-32.89306
41,JARDIN NUCLEADO,4146.124001,-68.86258,-32.86575
41,INMACULADO CORAZON DE MARIA,7208.800222,-68.90918,-32.88867
41,S.T.R.O.B.E.R.I.,589.8130294,-68.83856,-32.89375
41,DR.MAX NORDAU,1198.438039,-68.83608,-32.88273
41,INSTITUTO NADINO,2490.352433,-68.85526,-32.88168
41,ESCUELA N�?? 4-174,6612.486717,-68.90279,-32.8886
41,Instituto de Educacion Superior,1958.325682,-68.8531,-32.89512
41,LUMEN DE SAN JOSE DE CALASANZ,2665.28984,-68.83231,-32.89306
41,"""Prof. Carlos Fuentealba""",1353.092057,-68.8344,-32.88098
41,HOSPITAL CENTRAL,205.1334561,-68.83443,-32.89257
41,ESCUELA REGIONAL CUYO DE CINE Y VIDEO,360.0989055,-68.83382,-32.89604
41,CABO ERNESTO URBINA,3791.336292,-68.86467,-32.87248
41,JUAN AGUSTIN MAZA,364.084311,-68.83537,-32.89103
41,SIN NOMBRE,6957.247411,-68.90665,-32.89433
41,BLOSSOM,1344.591531,-68.8466,-32.89177
41,CRECER,1906.123787,-68.83723,-32.87638
41,INSTITUTO TECNOLOGICO DE MENDOZA,1060.838727,-68.84344,-32.89491
41,COLEGIO BLOSSOM  AMERICANO,1354.675497,-68.84672,-32.89186
41,INMACULADO CORAZON DE MARIA,7222.631411,-68.90933,-32.8887
41,RIO MENDOZA,4123.161147,-68.86555,-32.86865
41,INSTITUTO FERNANDO FADER,1091.262477,-68.83978,-32.8855
41,INSTITUTO SUPERIOR DE FORMACION GERENCIA,630.3278971,-68.8383,-32.89566
41,INST. DE DOCENCIA INV. Y CAPACIT. LABORA,1252.990105,-68.84181,-32.90102
41,INSTITUTO CUYANO DE CULTURA MUSICAL,2334.943027,-68.85727,-32.89325
41,ESCUELA CRISTIANA EVANGELICA MENDOZA,2039.643083,-68.85409,-32.89383
41,CERVANTES (CENS),1006.401325,-68.83616,-32.88458
41,INST. SUP. DE TECNOL. GRAFICA GUTEMBERG,1853.734689,-68.83231,-32.89306
41,"ESCUELA DE PSICOLOGIA ""DR. E. P. RIVIERE",1542.62778,-68.84854,-32.89552
41,INSTITUTO MENDOZA DE ENSE¥ANZA SUPERIOR,595.9571937,-68.83868,-32.89294
41,FELIX DARDO PALORMA,1695.213683,-68.84085,-32.87957
41,CARLOS VARAS GAZARI,1658.001314,-68.84409,-32.88189
41,LEONARDO FAVIO,4057.443967,-68.8695,-32.87425
41,Josefa Dominga Balcarce San Martin,2521.662015,-68.85923,-32.89416
41,WOLFGANG AMADEO MOZART,899.8021365,-68.83363,-32.88502
41,LIBERTADOR DE LOS ANDES,2826.096562,-68.83231,-32.89306
41,DR.OSVALDO S BORGHI,3712.479505,-68.86156,-32.87044
41,EVA PERON,4051.489632,-68.8752,-32.88803
41,SAN ANTONIO MARIA CLARET,7216.333725,-68.90926,-32.88861
41,LICEO AGRICOLA Y ENOLOGICO D. F. SARMIEN,4979.658519,-68.88551,-32.89436
41,ESCUELA DE COMERCIO MARTIN ZAPATA,1700.398546,-68.85004,-32.89644
41,JARDIN MATERNAL CRICYT,4014.876858,-68.87522,-32.89326
41,ALGARROBO,6652.00113,-68.90323,-32.88883
41,LA FAVORITA,7034.711983,-68.90734,-32.889
41,CERRO DE LA GLORIA,6625.197266,-68.90295,-32.88893
41,ESCUELA N�?? 3-447 (CENS),6640.75467,-68.90312,-32.88898
41,SAN ANTONIO M. CLARET,7211.86346,-68.90921,-32.88858
41,MANUEL LAINEZ,2314.865462,-68.85532,-32.90074
41,CASA DEL NI¥O CORAZON DE MARIA,7333.533144,-68.91061,-32.89005
41,J. MATERNAL CASA DEL NI¥O,7325.618169,-68.91053,-32.89008
41,QUIMICOS ARGENTINOS,2034.012715,-68.85349,-32.89719
41,PADRE CLARET,2277.023678,-68.8565,-32.89535
41,ADELA PONCE DE BOSSHARDT,2296.795551,-68.8551,-32.90075
41,FRANCISCO N DE LAPRIDA,2713.969614,-68.86008,-32.90012
41,DANIEL VIDELA CORREAS,2522.456069,-68.85925,-32.89398
41,GRAL LAS HERAS,1400.758612,-68.83231,-32.89306
41,PADRE CLARET,2290.362839,-68.85664,-32.89536
41,INSTITUTO CUYANO DE CULTURA MUSICAL,2333.428252,-68.85725,-32.89324
41,JOSE VICENTE ZAPATA,1924.318879,-68.85275,-32.89498
41,FRAY LUIS BELTRAN,1825.296633,-68.85175,-32.89442
41,JARDIN MATERNAL LA CASITA,650.2744519,-68.83231,-32.89306
41,INST.SUP.TEC.ESTUD.EC.DE CUYO,1949.839244,-68.85295,-32.89548
41,INST. SUPERIOR DE NIVEL TERICIARIO S.I.E,1337.467833,-68.84254,-32.90148
41,COL. UNIVERSITARIO CENTRAL J. DE SAN MAR,1244.392741,-68.84229,-32.90047
41,ESCUELA CRISTIANA EVANGELICA MENDOZA,2033.905385,-68.85403,-32.89386
41,SAN GABRIEL,892.990133,-68.83958,-32.89827
41,BELLAS ARTES,1243.075791,-68.84475,-32.897
41,ARISTIDES VILLANUEVA,1192.091045,-68.84421,-32.89689
41,JARDIN MATERNAL LOS LOCOS BAJITOS,1020.373704,-68.83856,-32.9006
41,ING. PABLO NOGUES,1785.06091,-68.84951,-32.90003
41,JARDIN MATERNAL OBRITAS,1418.26307,-68.84511,-32.89991
41,HUMBERTO DE PAOLIS,1344.304367,-68.84647,-32.89512
41,ARQ. MANUEL V. CIVIT,705.2874236,-68.83248,-32.8867
41,ESCUELA N�?? 3-406 (CENS),1649.467695,-68.8442,-32.88207
41,SAN FRANCISCO JAVIER,1339.649414,-68.84172,-32.90216
41,INSTITUTO SUPERIOR DE LA EMPRESA,762.370445,-68.83751,-32.89835
41,HUMBERTO DE PAOLIS,1335.894973,-68.84637,-32.89515
41,FUNDACION BRASILIA,1665.837718,-68.84986,-32.89558
41,INSTITUTO INTERCULTURAL,648.4697755,-68.83743,-32.897
41,NTRA. SRA. DE LA MISERICORDIA,667.4782501,-68.83868,-32.89577
41,ADOLFO PEREZ ESQUIVEL,889.8234808,-68.8391,-32.89868
41,BARTOLOME MITRE,907.536939,-68.83934,-32.8987
41,CORAZON DE MARIA,1885.999276,-68.85231,-32.89093
41,ESC. DE PERIODISMO DEPORTIVO DE MENDOZA,909.8640012,-68.83972,-32.89837
41,NTRA.SRA. DE LA MISERICORDIA,661.5672678,-68.83865,-32.8957
41,CORAZON DE MARIA,1886.278083,-68.85233,-32.89101
41,ADVENTISTA,1836.508699,-68.85006,-32.88598
41,DR.JUAN AGUSTIN MAZA,2278.851287,-68.85436,-32.88432
41,DOMINGO F SARMIENTO,2155.806604,-68.85478,-32.88873
41,I.AMPUERO MATTA,1844.999608,-68.85017,-32.88601
41,ISLAS MALVINAS (TUR. Y HOTELERIA),2815.326203,-68.85818,-32.88008
41,DR.CARLOS N.VERGARA,2734.306863,-68.85261,-32.87532
41,SAN ANDRES,2667.357906,-68.85757,-32.88191
41,SAN ANDRES,2673.195586,-68.85761,-32.88186
41,I.T.U. MENDOZA,4600.8691,-68.87858,-32.87903
41,LICEO MILITAR GENERAL ESPEJO,3265.273625,-68.85948,-32.87458
41,"""ALGARROBO TELTECA""",3127.313687,-68.85998,-32.87723
41,CARMEN PONCE DE VIDELA,3954.627161,-68.87305,-32.88356
41,JARDIN MATERNAL LOS DUENDES DEL LAGO,3827.591122,-68.86445,-32.8717
41,CENTRO COMUNITARIO ED. SAN JOSE,4115.98855,-68.87016,-32.87414
41,REPUBLICA DE CHILE,3564.772403,-68.85938,-32.87044
41,MARIA CURIE,3535.659165,-68.85944,-32.87087
41,Profesor Fabián Roberto Testa,4107.867113,-68.8697,-32.87364
41,DR. DIEGO PAROISSIEN,4946.40225,-68.87559,-32.86744
41,GRAL.CARLOS E. O'DONNELL,4079.939636,-68.86978,-32.87425
41,MIMITOS,4112.78717,-68.86977,-32.87365
41,DUENDELIN,4138.042875,-68.86225,-32.86559
41,VICTOR VOLPE,4351.574596,-68.86522,-32.86533
41,SAN JOSE H.MARISTAS,5529.570469,-68.88227,-32.86643
41,SAN JOSE H. MARISTAS,5546.181014,-68.88244,-32.86637
41,P.JOSE M.LLORENS,4166.719898,-68.86715,-32.86966
41,SAMUEL OSTROPOLSKY,1355.490731,-68.83434,-32.88095
41,JULIO CESAR RAFFO DE LA RETA,4166.908519,-68.86273,-32.86561
41,GRAL.PATROCINIO RECABARREN,4118.341269,-68.86706,-32.87027
41,JARDIN MAT. CUSTODIA ZULUZAGA,4478.365649,-68.86834,-32.86648
41,PIO XII,3241.553982,-68.84523,-32.86594
41,CNEL.DE MARINA TOMAS ESPORA,4163.341329,-68.86621,-32.86874
41,MUNICENTRO COOP. LIBERTADOR,4125.279872,-68.86654,-32.86961
41,VICTOR MERCANTE,3202.141335,-68.84909,-32.86789
41,DR.RICARDO GUTIERREZ,578.3491238,-68.83231,-32.89306
41,LEONOR LEMOS,3145.662742,-68.84848,-32.86819
41,EDMUNDO DE AMICIS,3117.749339,-68.8486,-32.86853
41,COMPA¥IA DE MARIA,2130.11367,-68.83542,-32.87403
41,GRAL.MANUEL BELGRANO,2488.464265,-68.84297,-32.8725
41,LEàN GIECO,3172.529735,-68.84852,-32.86793
41,COMPA¥IA DE MARIA,2122.668074,-68.83544,-32.8741
41,INSTITUTO SUPERIOR DE ENSE¥ANZA TECNICA,3067.195259,-68.83814,-32.86584
41,N.S.DEL R.DE POMPEYA,3226.751445,-68.83631,-32.86416
41,ESCUELA N�?? 3-458 (CENS),2570.591374,-68.83703,-32.87022
41,HIPOLITO YRIGOYEN,2576.745012,-68.83704,-32.87017
43,BEATRIZ FALCITELLI,4224.825051,-68.85915,-32.89679
43,ENRIQUETA D DE VIDELA,3019.833376,-68.85915,-32.89679
43,NTRA.SRA.DEL ROSARIO DE POMPEYA,4182.14471,-68.85915,-32.89679
43,NUESTRA SE¥ORA DEL  ROSARIO DE POMPEYA,4197.120695,-68.85915,-32.89679
43,A.P.A.N.D.O.,4141.774923,-68.85915,-32.89679
43,PEDRO DEL CASTILLO,2900.24179,-68.85915,-32.89679
43,FRAY MAMERTO ESQUIU,3518.739167,-68.85915,-32.89679
43,DR. GREGORIO ARAOZ ALFARO,4362.822929,-68.85915,-32.89679
43,DON BOSCO,2692.588519,-68.85915,-32.89679
43,DON BOSCO,2698.446122,-68.85915,-32.89679
43,RICARDO ROJAS,4538.56082,-68.85915,-32.89679
43,TIBURCIO BENEGAS,2710.170577,-68.85915,-32.89679
43,ESCUELA N�?? 3-403 (CENS),3253.530125,-68.85915,-32.89679
43,MARIANO MORENO,3238.422989,-68.85915,-32.89679
43,SAN PEDRO NOLASCO,2947.404471,-68.85915,-32.89679
43,S.PEDRO NOLASCO,2948.395038,-68.85915,-32.89679
43,JOSE FEDERICO MORENO,3414.025216,-68.85915,-32.89679
43,ESCUELA REGIONAL DE CINE Y VIDEO,3507.914561,-68.85915,-32.89679
43,STO.TOMAS DE AQUINO,3223.750584,-68.85915,-32.89679
